condition_name,condition_type,seed,steps,n_agents,n_arms,threshold,halt_duration,halted_reward,transparent,total_reward,avg_global_reward,reward_volatility,total_collisions,avg_collisions_per_step,total_halted_choices,total_triggers,gini_total_rewards,agent_0_reward,agent_0_name,agent_1_reward,agent_1_name,agent_2_reward,agent_2_name,agent_3_reward,agent_3_name,agent_4_reward,agent_4_name
cb_transparent_threshold3_halt3,circuit_breaker,23,10000,5,5,3,3,0.0,True,63964.71929154493,6.396471929154493,2.6689924779360106,9182,0.9182,0,411,0.13381358738980054,8554.01267419989,RandomAgent,12792.355534663064,EpsilonGreedyAgent,15448.875127509376,UCB_BaselineAgent,10427.143434165608,RiskAverseEpsilonGreedyAgent,16742.332521006992,RiskAverseUCBAgent
cb_transparent_threshold3_halt3,circuit_breaker,24,10000,5,5,3,3,0.0,True,63802.5673672426,6.3802567367242595,2.674499965086377,9178,0.9178,0,404,0.1317397032044798,8630.96665995904,RandomAgent,12849.697635171251,EpsilonGreedyAgent,15309.634069724116,UCB_BaselineAgent,16659.298824731035,RiskAverseEpsilonGreedyAgent,10352.970177657155,RiskAverseUCBAgent
cb_transparent_threshold3_halt3,circuit_breaker,25,10000,5,5,3,3,0.0,True,64247.6827215404,6.42476827215404,2.6426261072254915,9133,0.9133,0,446,0.1323528775819529,8579.670940276177,RandomAgent,16593.792209179024,EpsilonGreedyAgent,15697.217090025371,UCB_BaselineAgent,10467.045412410596,RiskAverseEpsilonGreedyAgent,12909.957069649226,RiskAverseUCBAgent
cb_transparent_threshold3_halt3,circuit_breaker,26,10000,5,5,3,3,0.0,True,63782.61578211461,6.378261578211461,2.630291895223337,9293,0.9293,0,507,0.13834089004343175,8518.07181045176,RandomAgent,15108.12213646556,EpsilonGreedyAgent,17174.06949552509,UCB_BaselineAgent,12621.594424549907,RiskAverseEpsilonGreedyAgent,10360.757915122294,RiskAverseUCBAgent
cb_transparent_threshold3_halt3,circuit_breaker,27,10000,5,5,3,3,0.0,True,64331.691792924634,6.433169179292463,2.6752039253823585,9034,0.9034,0,406,0.13287074221476147,8583.828109077165,RandomAgent,16690.0742458845,EpsilonGreedyAgent,15616.779649729995,UCB_BaselineAgent,10459.772832201723,RiskAverseEpsilonGreedyAgent,12981.23695603125,RiskAverseUCBAgent
cb_transparent_threshold3_halt3,circuit_breaker,28,10000,5,5,3,3,0.0,True,64191.51993747844,6.419151993747844,2.655617706921853,9143,0.9143,0,399,0.13233055732082843,8596.00605341807,RandomAgent,16694.32099159599,EpsilonGreedyAgent,15474.174825776594,UCB_BaselineAgent,10434.555680638454,RiskAverseEpsilonGreedyAgent,12992.462386049338,RiskAverseUCBAgent
cb_transparent_threshold3_halt3,circuit_breaker,29,10000,5,5,3,3,0.0,True,64006.31284733584,6.400631284733584,2.651594531019966,8982,0.8982,0,421,0.1373666632481727,8691.383980971485,RandomAgent,15228.786134616466,EpsilonGreedyAgent,13029.194981426883,UCB_BaselineAgent,9993.026538890867,RiskAverseEpsilonGreedyAgent,17063.92121143014,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,0,10000,5,5,3,5,0.0,False,63582.18905638734,6.358218905638734,2.6836309882087312,8792,0.8792,1299,286,0.13815650011757152,8418.493215859977,RandomAgent,15346.975520171089,EpsilonGreedyAgent,16870.47618989231,UCB_BaselineAgent,10290.20969362519,RiskAverseEpsilonGreedyAgent,12656.034436838774,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,1,10000,5,5,3,5,0.0,False,62851.79581081774,6.285179581081774,2.6574078254424083,8858,0.8858,1303,280,0.13464349868194736,8483.326431277988,RandomAgent,14813.803816830534,EpsilonGreedyAgent,16760.347797578113,UCB_BaselineAgent,12582.935431729971,RiskAverseEpsilonGreedyAgent,10211.382333401136,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,2,10000,5,5,3,5,0.0,False,63313.57843093198,6.331357843093198,2.690468875272928,8873,0.8873,1176,277,0.13688445046950592,8495.337915887209,RandomAgent,16574.151227929928,EpsilonGreedyAgent,15568.355110443978,UCB_BaselineAgent,12616.363419081687,RiskAverseEpsilonGreedyAgent,10059.370757589177,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,3,10000,5,5,3,5,0.0,False,63594.231331630515,6.359423133163052,2.6726364079517215,8766,0.8766,1254,274,0.13811401274275226,8444.039932438704,RandomAgent,16708.79820346703,EpsilonGreedyAgent,15671.300063554867,UCB_BaselineAgent,10242.680414355656,RiskAverseEpsilonGreedyAgent,12527.412717814257,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,4,10000,5,5,3,5,0.0,False,62478.17316818112,6.247817316818113,2.6673846811526514,8858,0.8858,1296,299,0.13096713925609738,8559.373423288613,RandomAgent,12279.723228544386,EpsilonGreedyAgent,14884.686951628302,UCB_BaselineAgent,16481.639491376027,RiskAverseEpsilonGreedyAgent,10272.75007334379,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,5,10000,5,5,3,5,0.0,False,63479.99851307509,6.347999851307509,2.6408668325416786,8872,0.8872,1255,278,0.1380305395520749,8486.936624444254,RandomAgent,15180.046857677315,EpsilonGreedyAgent,16935.51579767094,UCB_BaselineAgent,10171.759090319065,RiskAverseEpsilonGreedyAgent,12705.740142963508,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,6,10000,5,5,3,5,0.0,False,63391.75871364271,6.339175871364271,2.6913685503250067,8746,0.8746,1222,287,0.13890246983444565,8499.128854172832,RandomAgent,15219.328656330295,EpsilonGreedyAgent,16998.12615157829,UCB_BaselineAgent,12471.031431605577,RiskAverseEpsilonGreedyAgent,10204.143619955716,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,7,10000,5,5,3,5,0.0,False,63337.83330627715,6.333783330627715,2.678094402299738,8849,0.8849,1292,272,0.134493158853644,8351.637436879777,RandomAgent,12722.143060085971,EpsilonGreedyAgent,15357.433086948999,UCB_BaselineAgent,10390.378155715796,RiskAverseEpsilonGreedyAgent,16516.241566646604,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,8,10000,5,5,3,5,0.0,False,61504.47962453285,6.150447962453285,2.661762880750614,8877,0.8877,1301,285,0.1397725435307735,8603.695483010404,RandomAgent,16535.193448481634,EpsilonGreedyAgent,14915.575783890179,UCB_BaselineAgent,9286.97782568866,RiskAverseEpsilonGreedyAgent,12163.037083461973,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,9,10000,5,5,3,5,0.0,False,63132.809154411116,6.313280915441111,2.6675427581484956,8882,0.8882,1295,302,0.13826314251381033,8449.789790415962,RandomAgent,15260.895522639754,EpsilonGreedyAgent,16797.188610277204,UCB_BaselineAgent,12491.593542249777,RiskAverseEpsilonGreedyAgent,10133.341688828421,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,10,10000,5,5,3,5,0.0,False,62567.379952514646,6.256737995251465,2.6761793880225913,8875,0.8875,1245,295,0.1313448809273603,8484.995307782747,RandomAgent,14766.515416372,EpsilonGreedyAgent,12606.491651032758,UCB_BaselineAgent,16485.87181700684,RiskAverseEpsilonGreedyAgent,10223.505760320299,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,11,10000,5,5,3,5,0.0,False,62582.48700063124,6.258248700063124,2.6861437991812447,8855,0.8855,1385,315,0.13410377604776236,8461.014594517657,RandomAgent,16518.041974553504,EpsilonGreedyAgent,15002.451444859924,UCB_BaselineAgent,12465.84233488017,RiskAverseEpsilonGreedyAgent,10135.136651819988,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,12,10000,5,5,3,5,0.0,False,62906.32986343281,6.290632986343281,2.6634513586500606,8936,0.8936,1315,298,0.12635456164260384,8551.828863850782,RandomAgent,15901.506417691535,EpsilonGreedyAgent,15549.757118964699,UCB_BaselineAgent,12525.379572377262,RiskAverseEpsilonGreedyAgent,10377.857890548532,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,13,10000,5,5,3,5,0.0,False,62739.95433227934,6.273995433227934,2.697702154365904,8818,0.8818,1410,301,0.13202902314750098,8464.62991618869,RandomAgent,16455.46527348601,EpsilonGreedyAgent,14999.336826111858,UCB_BaselineAgent,10272.270333682342,RiskAverseEpsilonGreedyAgent,12548.251982810441,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,14,10000,5,5,3,5,0.0,False,63198.564060226185,6.319856406022619,2.650053718120337,8795,0.8795,1292,289,0.13648745820960118,8497.294727562028,RandomAgent,14867.7550805818,EpsilonGreedyAgent,16934.735596289127,UCB_BaselineAgent,12720.670265449544,RiskAverseEpsilonGreedyAgent,10178.108390343687,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,15,10000,5,5,3,5,0.0,False,62246.07626010197,6.224607626010196,2.6542959377577744,8889,0.8889,1178,290,0.1281037355104031,8535.301812260574,RandomAgent,14775.565650848537,EpsilonGreedyAgent,12457.092105583943,UCB_BaselineAgent,16236.013963180916,RiskAverseEpsilonGreedyAgent,10242.102728227996,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,16,10000,5,5,3,5,0.0,False,62847.71856815403,6.284771856815403,2.6444530728612254,8865,0.8865,1236,268,0.13563938321980662,8431.968214704353,RandomAgent,14787.096995919495,EpsilonGreedyAgent,16818.653614053113,UCB_BaselineAgent,10248.903336226043,RiskAverseEpsilonGreedyAgent,12561.096407251025,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,17,10000,5,5,3,5,0.0,False,63453.634234260826,6.3453634234260825,2.6653346582562762,8889,0.8889,1319,308,0.13370916225432583,8653.981498622052,RandomAgent,12496.352286132704,EpsilonGreedyAgent,15465.642256570965,UCB_BaselineAgent,16630.269874082263,RiskAverseEpsilonGreedyAgent,10207.388318852843,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,18,10000,5,5,3,5,0.0,False,62213.890119671574,6.221389011967157,2.705784416789434,8819,0.8819,1421,314,0.1378597702996791,8580.562477916192,RandomAgent,16558.78508475813,EpsilonGreedyAgent,15110.27038180561,UCB_BaselineAgent,9624.734092120965,RiskAverseEpsilonGreedyAgent,12339.538083070676,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,19,10000,5,5,3,5,0.0,False,61160.582928032134,6.1160582928032134,2.6602557252969183,8800,0.88,1303,300,0.14529163570431103,8534.430281972984,RandomAgent,14896.729273832247,EpsilonGreedyAgent,16583.11453954425,UCB_BaselineAgent,8778.794953367391,RiskAverseEpsilonGreedyAgent,12367.51387931526,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,20,10000,5,5,3,5,0.0,False,63809.776394954344,6.380977639495434,2.686495103552389,8696,0.8696,1127,269,0.13549017405216945,8560.90497512084,RandomAgent,16639.45119371881,EpsilonGreedyAgent,15715.10606412074,UCB_BaselineAgent,12636.109935633222,RiskAverseEpsilonGreedyAgent,10258.204226360735,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,21,10000,5,5,3,5,0.0,False,62790.284568298375,6.279028456829837,2.6839976003394956,8667,0.8667,1248,275,0.1438277103452814,8581.064064847042,RandomAgent,15036.806217351928,EpsilonGreedyAgent,17110.461293463915,UCB_BaselineAgent,9518.14352111814,RiskAverseEpsilonGreedyAgent,12543.809471517348,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,22,10000,5,5,3,5,0.0,False,63272.97825484864,6.327297825484864,2.672675758951345,8695,0.8695,1235,277,0.13727883546886033,8582.129102525581,RandomAgent,15005.480486886976,EpsilonGreedyAgent,16939.35509784332,UCB_BaselineAgent,10004.830548842125,RiskAverseEpsilonGreedyAgent,12741.183018750638,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,23,10000,5,5,3,5,0.0,False,63787.39481105425,6.378739481105425,2.662494090011617,8842,0.8842,1221,269,0.13324386890238404,8631.815737240146,RandomAgent,16645.628047550985,EpsilonGreedyAgent,15530.546989303844,UCB_BaselineAgent,10309.973430353723,RiskAverseEpsilonGreedyAgent,12669.430606605549,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,24,10000,5,5,3,5,0.0,False,63203.406713656,6.320340671365599,2.7127490332358106,8883,0.8883,1318,280,0.13775765942679463,8374.713797597102,RandomAgent,12500.623183184478,EpsilonGreedyAgent,15389.659672665692,UCB_BaselineAgent,10250.056252068804,RiskAverseEpsilonGreedyAgent,16688.353808139924,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,25,10000,5,5,3,5,0.0,False,64043.67390946299,6.404367390946299,2.643758384158452,8734,0.8734,1082,236,0.13782145122752443,8593.416969774606,RandomAgent,15253.56145204701,EpsilonGreedyAgent,17145.41872070136,UCB_BaselineAgent,10291.08475353923,RiskAverseEpsilonGreedyAgent,12760.192013400785,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,26,10000,5,5,3,5,0.0,False,62985.0412457256,6.298504124572561,2.6321265615386684,8784,0.8784,1135,257,0.14316244670578415,8610.584853731574,RandomAgent,15243.858191991312,EpsilonGreedyAgent,16943.675324218613,UCB_BaselineAgent,9367.307606458338,RiskAverseEpsilonGreedyAgent,12819.615269325763,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,27,10000,5,5,3,5,0.0,False,61755.929834542505,6.1755929834542505,2.62113699250865,8797,0.8797,1299,281,0.13902669041069782,8776.597953623474,RandomAgent,14528.486051894322,EpsilonGreedyAgent,16889.651180590132,UCB_BaselineAgent,9290.286160498345,RiskAverseEpsilonGreedyAgent,12270.908487936233,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,28,10000,5,5,3,5,0.0,False,63126.350815323465,6.312635081532346,2.684069405403634,8797,0.8797,1256,278,0.1314705715702218,8575.342066772393,RandomAgent,16453.73266799585,EpsilonGreedyAgent,15271.959170107611,UCB_BaselineAgent,10280.59681547229,RiskAverseEpsilonGreedyAgent,12544.72009497532,RiskAverseUCBAgent
cb_opaque_threshold3_halt5,circuit_breaker,29,10000,5,5,3,5,0.0,False,62882.65565571465,6.288265565571464,2.684924769629922,8847,0.8847,1212,281,0.13405999618622433,8448.180948705216,RandomAgent,16422.053365510455,EpsilonGreedyAgent,15277.996541333237,UCB_BaselineAgent,12583.804868683925,RiskAverseEpsilonGreedyAgent,10150.619931481811,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,0,10000,5,5,3,5,0.0,True,15130.191493801929,1.513019149380193,1.2581116327588555,10000,1.0,0,10000,0.00015473121082765218,3028.379411610277,RandomAgent,3025.453020547913,EpsilonGreedyAgent,3025.453020547913,UCB_BaselineAgent,3025.453020547913,RiskAverseEpsilonGreedyAgent,3025.453020547913,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,1,10000,5,5,3,5,0.0,True,14896.70701961555,1.489670701961555,1.2343454281487378,10000,1.0,0,10000,0.00034335579540045735,2984.456274610678,RandomAgent,2978.0626862512177,EpsilonGreedyAgent,2978.0626862512177,UCB_BaselineAgent,2978.0626862512177,RiskAverseEpsilonGreedyAgent,2978.0626862512177,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,2,10000,5,5,3,5,0.0,True,14934.7019135741,1.49347019135741,1.2105366934747022,10000,1.0,0,10000,0.0003632638409292177,2992.0209764099172,RandomAgent,2986.101038647498,EpsilonGreedyAgent,2985.5266328388943,UCB_BaselineAgent,2985.5266328388943,RiskAverseEpsilonGreedyAgent,2985.5266328388943,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,3,10000,5,5,3,5,0.0,True,15088.404088969113,1.5088404088969114,1.242774214317078,10000,1.0,0,10000,0.0001978702734422022,3020.6663644367136,RandomAgent,3016.9344311330997,EpsilonGreedyAgent,3016.9344311330997,UCB_BaselineAgent,3016.9344311330997,RiskAverseEpsilonGreedyAgent,3016.9344311330997,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,4,10000,5,5,3,5,0.0,True,15201.314568660353,1.5201314568660353,1.2516605019124065,10000,1.0,0,10000,5.794329792108144e-05,3041.1437280309137,RandomAgent,3040.0427101573596,EpsilonGreedyAgent,3040.0427101573596,UCB_BaselineAgent,3040.0427101573596,RiskAverseEpsilonGreedyAgent,3040.0427101573596,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,5,10000,5,5,3,5,0.0,True,15096.187826234762,1.5096187826234762,1.2144985881848454,10000,1.0,0,10000,4.3924163598108024e-05,3019.9006526707412,RandomAgent,3019.071793391005,EpsilonGreedyAgent,3019.071793391005,UCB_BaselineAgent,3019.071793391005,RiskAverseEpsilonGreedyAgent,3019.071793391005,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,6,10000,5,5,3,5,0.0,True,15157.024379163498,1.51570243791635,1.2607216277307631,10000,1.0,0,10000,3.8553090210724505e-05,3031.9892259609146,RandomAgent,3031.258788300646,EpsilonGreedyAgent,3031.258788300646,UCB_BaselineAgent,3031.258788300646,RiskAverseEpsilonGreedyAgent,3031.258788300646,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,7,10000,5,5,3,5,0.0,True,14949.353417222086,1.4949353417222087,1.2163486743164171,10000,1.0,0,10000,0.00023839230187805427,2991.1955082285203,RandomAgent,2988.7335332537623,EpsilonGreedyAgent,2988.7335332537623,UCB_BaselineAgent,2991.957309232279,RiskAverseEpsilonGreedyAgent,2988.7335332537623,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,8,10000,5,5,3,5,0.0,True,14984.60684676999,1.498460684676999,1.236824868033348,10000,1.0,0,10000,8.593987545113535e-05,2998.209144600094,RandomAgent,2996.599425542474,EpsilonGreedyAgent,2996.599425542474,UCB_BaselineAgent,2996.599425542474,RiskAverseEpsilonGreedyAgent,2996.599425542474,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,9,10000,5,5,3,5,0.0,True,15027.260206926614,1.5027260206926614,1.2372605667087415,10000,1.0,0,10000,0.00039358266494038396,3011.3665105043187,RandomAgent,3003.973424105574,EpsilonGreedyAgent,3003.973424105574,UCB_BaselineAgent,3003.973424105574,RiskAverseEpsilonGreedyAgent,3003.973424105574,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,10,10000,5,5,3,5,0.0,True,15024.320314534765,1.5024320314534765,1.2200769399456517,10000,1.0,0,10000,0.0002441734065581347,3004.5568813270643,RandomAgent,3008.1259668538946,EpsilonGreedyAgent,3003.8791554512686,UCB_BaselineAgent,3003.8791554512686,RiskAverseEpsilonGreedyAgent,3003.8791554512686,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,11,10000,5,5,3,5,0.0,True,15075.82578190003,1.507582578190003,1.244653995497696,10000,1.0,0,10000,0.00014141284048596603,3017.297071726495,RandomAgent,3014.632177543384,EpsilonGreedyAgent,3014.632177543384,UCB_BaselineAgent,3014.632177543384,RiskAverseEpsilonGreedyAgent,3014.632177543384,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,12,10000,5,5,3,5,0.0,True,15112.032691467155,1.5112032691467154,1.222001268533565,10000,1.0,0,10000,0.00012699902111057426,3020.4873249346233,RandomAgent,3022.886341633133,EpsilonGreedyAgent,3022.886341633133,UCB_BaselineAgent,3022.886341633133,RiskAverseEpsilonGreedyAgent,3022.886341633133,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,13,10000,5,5,3,5,0.0,True,14871.174508090728,1.4871174508090728,1.221798691651542,10000,1.0,0,10000,0.00014649986616821487,2976.413526693345,RandomAgent,2973.690245349346,EpsilonGreedyAgent,2973.690245349346,UCB_BaselineAgent,2973.690245349346,RiskAverseEpsilonGreedyAgent,2973.690245349346,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,14,10000,5,5,3,5,0.0,True,14919.033357052951,1.491903335705295,1.228002554663445,10000,1.0,0,10000,0.00021550320534102774,2986.294598798025,RandomAgent,2982.881701179732,EpsilonGreedyAgent,2982.881701179732,UCB_BaselineAgent,2984.0936547157307,RiskAverseEpsilonGreedyAgent,2982.881701179732,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,15,10000,5,5,3,5,0.0,True,14975.884428930121,1.4975884428930122,1.2045911558762943,10000,1.0,0,10000,0.00015071624108564663,2997.4339947940844,RandomAgent,2994.6126085340093,EpsilonGreedyAgent,2994.6126085340093,UCB_BaselineAgent,2994.6126085340093,RiskAverseEpsilonGreedyAgent,2994.6126085340093,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,16,10000,5,5,3,5,0.0,True,14988.762328929131,1.498876232892913,1.2188243108040766,10000,1.0,0,10000,0.00010653054538578566,2999.349226811382,RandomAgent,2997.3532755294373,EpsilonGreedyAgent,2997.3532755294373,UCB_BaselineAgent,2997.3532755294373,RiskAverseEpsilonGreedyAgent,2997.3532755294373,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,17,10000,5,5,3,5,0.0,True,14809.445541723147,1.4809445541723147,1.221515706001024,10000,1.0,0,10000,0.0002616944284574707,2964.9514734178124,RandomAgent,2960.7846902789884,EpsilonGreedyAgent,2960.7846902789884,UCB_BaselineAgent,2962.1399974683704,RiskAverseEpsilonGreedyAgent,2960.7846902789884,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,18,10000,5,5,3,5,0.0,True,14883.413088264086,1.4883413088264086,1.244231544940073,10000,1.0,0,10000,0.0002058770040389568,2979.746770149304,RandomAgent,2975.9165795286954,EpsilonGreedyAgent,2975.9165795286954,UCB_BaselineAgent,2975.9165795286954,RiskAverseEpsilonGreedyAgent,2975.9165795286954,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,19,10000,5,5,3,5,0.0,True,15070.247000105586,1.5070247000105585,1.2339604840651115,10000,1.0,0,10000,0.00018789243765238162,3016.8809854659903,RandomAgent,3013.341503659899,EpsilonGreedyAgent,3013.341503659899,UCB_BaselineAgent,3013.341503659899,RiskAverseEpsilonGreedyAgent,3013.341503659899,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,20,10000,5,5,3,5,0.0,True,15028.004983113158,1.502800498311316,1.2298666599572048,10000,1.0,0,10000,0.0003254646239017056,3009.3060698998647,RandomAgent,3006.157241694058,EpsilonGreedyAgent,3004.180557173079,UCB_BaselineAgent,3004.180557173079,RiskAverseEpsilonGreedyAgent,3004.180557173079,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,21,10000,5,5,3,5,0.0,True,15249.188126746227,1.5249188126746227,1.2429059005562808,10000,1.0,0,10000,0.00010702666889805812,3050.9185716814745,RandomAgent,3050.256293111657,EpsilonGreedyAgent,3049.337753984365,UCB_BaselineAgent,3049.337753984365,RiskAverseEpsilonGreedyAgent,3049.337753984365,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,22,10000,5,5,3,5,0.0,True,14966.997230980003,1.4966997230980004,1.2202656172041808,10001,1.0001,0,10000,0.00016505762131191482,2994.3001290094953,RandomAgent,2992.613143394188,EpsilonGreedyAgent,2992.613143394188,UCB_BaselineAgent,2994.857671787945,RiskAverseEpsilonGreedyAgent,2992.613143394188,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,23,10000,5,5,3,5,0.0,True,14921.246702819251,1.492124670281925,1.2330207233459949,10000,1.0,0,10000,0.0002682400895195336,2987.9503251262945,RandomAgent,2983.1984727612125,EpsilonGreedyAgent,2983.1984727612125,UCB_BaselineAgent,2983.7009594093192,RiskAverseEpsilonGreedyAgent,2983.1984727612125,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,24,10000,5,5,3,5,0.0,True,15183.671635982673,1.5183671635982674,1.2359689029800114,10000,1.0,0,10000,0.00015090805414041952,3039.025665537827,RandomAgent,3036.1614926112115,EpsilonGreedyAgent,3036.1614926112115,UCB_BaselineAgent,3036.1614926112115,RiskAverseEpsilonGreedyAgent,3036.1614926112115,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,25,10000,5,5,3,5,0.0,True,15049.742260088497,1.5049742260088497,1.241029080177986,10002,1.0002,0,10000,0.00045129720707404175,3015.801179154961,RandomAgent,3008.0939454367585,EpsilonGreedyAgent,3008.0939454367585,UCB_BaselineAgent,3009.6592446232594,RiskAverseEpsilonGreedyAgent,3008.0939454367585,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,26,10000,5,5,3,5,0.0,True,14858.18298359916,1.485818298359916,1.2243016326740574,10000,1.0,0,10000,0.00033992251390801975,2976.0545520101923,RandomAgent,2971.322952424158,EpsilonGreedyAgent,2970.2684930549362,UCB_BaselineAgent,2970.2684930549362,RiskAverseEpsilonGreedyAgent,2970.2684930549362,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,27,10000,5,5,3,5,0.0,True,15097.830944386656,1.5097830944386657,1.2303099486666575,10000,1.0,0,10000,0.00019278628240360085,3021.9759904941375,RandomAgent,3018.7550496884132,EpsilonGreedyAgent,3018.7550496884132,UCB_BaselineAgent,3019.58980482728,RiskAverseEpsilonGreedyAgent,3018.7550496884132,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,28,10000,5,5,3,5,0.0,True,15157.3567649824,1.51573567649824,1.2367864003070652,10001,1.0001,0,10000,0.00010441410426142994,3032.403993840337,RandomAgent,3030.9673590414627,EpsilonGreedyAgent,3030.9673590414627,UCB_BaselineAgent,3032.050694017674,RiskAverseEpsilonGreedyAgent,3030.9673590414627,RiskAverseUCBAgent
cb_transparent_threshold3_halt5,circuit_breaker,29,10000,5,5,3,5,0.0,True,15146.521244293479,1.5146521244293478,1.2403860224671983,10002,1.0002,0,10000,0.0004153197974117173,3034.4432423456037,RandomAgent,3029.459071296676,EpsilonGreedyAgent,3027.5396435503994,UCB_BaselineAgent,3027.5396435503994,RiskAverseEpsilonGreedyAgent,3027.5396435503994,RiskAverseUCBAgent
cb_opaque_threshold4_halt1,circuit_breaker,0,10000,5,5,4,1,0.0,False,65370.90867386446,6.537090867386446,2.643504401699835,8792,0.8792,0,4,0.1371953617084971,8754.855375867332,RandomAgent,15547.195042973794,EpsilonGreedyAgent,17429.52380582855,UCB_BaselineAgent,10475.068251086303,RiskAverseEpsilonGreedyAgent,13164.266198108486,RiskAverseUCBAgent
cb_opaque_threshold4_halt1,circuit_breaker,1,10000,5,5,4,1,0.0,False,64546.07819668572,6.4546078196685714,2.6759310965511443,8835,0.8835,0,6,0.13479119475323675,8682.445847739442,RandomAgent,16914.706365173075,EpsilonGreedyAgent,15693.392642578025,UCB_BaselineAgent,12848.227155667655,RiskAverseEpsilonGreedyAgent,10407.306185527523,RiskAverseUCBAgent
cb_opaque_threshold4_halt1,circuit_breaker,2,10000,5,5,4,1,0.0,False,64875.56763920343,6.487556763920343,2.673211814199443,8950,0.895,0,6,0.1360436046084028,8766.708016569693,RandomAgent,12832.155890491107,EpsilonGreedyAgent,15751.585317443452,UCB_BaselineAgent,17123.90477067627,RiskAverseEpsilonGreedyAgent,10401.213644022906,RiskAverseUCBAgent
