condition_name,condition_type,market_name,collision_policy,n_seeds,steps,n_agents,n_arms,threshold,threshold_ratio,halt_duration,halted_reward,transparent,avg_global_reward_mean,avg_global_reward_std,avg_global_reward_ci95,avg_reward_per_agent_per_step_mean,avg_reward_per_agent_per_step_std,avg_reward_per_agent_per_step_ci95,reward_volatility_mean,reward_volatility_std,reward_volatility_ci95,total_collisions_mean,total_collisions_std,total_collisions_ci95,avg_collisions_per_step_mean,avg_collisions_per_step_std,avg_collisions_per_step_ci95,total_halted_choices_mean,total_halted_choices_std,total_halted_choices_ci95,total_triggers_mean,total_triggers_std,total_triggers_ci95,gini_total_rewards_mean,gini_total_rewards_std,gini_total_rewards_ci95,market_wide_halt_steps_mean,market_wide_halt_steps_std,market_wide_halt_steps_ci95,avg_available_arms_mean,avg_available_arms_std,avg_available_arms_ci95,baseline_condition,relative_efficiency
low_congestion_cb_transparent_ratio08_halt5,circuit_breaker,low_congestion,linear_share,30,10000,5,10,4,0.8,5,0.0,True,7.691724742681935,0.1593803336839563,0.05703351993451683,1.5383449485363871,0.03187606673679125,0.011406703986903362,2.9756603771247625,0.23383536020523116,0.08367690899747729,4663.266666666666,90.15233595509835,32.26059910273572,0.46632666666666667,0.009015233595509837,0.003226059910273573,0.0,0.0,0.0,0.8,0.7611243951073873,0.27236486684162325,0.09501757863710827,0.00741906878768687,0.0026548796693897547,0.0,0.0,0.0,9.9996,0.00038056219755369197,0.00013618243342081103,low_congestion_baseline,1.001084423296859
low_congestion_cb_opaque_ratio08_halt10,circuit_breaker,low_congestion,linear_share,30,10000,5,10,4,0.8,10,0.0,False,7.684824306494575,0.15346757252335463,0.05491766552684622,1.536964861298915,0.030693514504670952,0.010983533105369253,2.954317789609397,0.23501800124122382,0.084100111657069,4668.633333333333,85.17425680913516,30.479216358426193,0.46686333333333335,0.008517425680913512,0.003047921635842618,5.7,6.5870824476708805,2.3571571812273135,1.0333333333333334,1.0661996103898193,0.381534630576966,0.09492157956303622,0.006860447421932425,0.0024549795809460937,0.0,0.0,0.0,9.998966666666666,0.0010661996103899023,0.0003815346305769957,low_congestion_baseline,1.000186325742381
low_congestion_cb_transparent_ratio08_halt10,circuit_breaker,low_congestion,linear_share,30,10000,5,10,4,0.8,10,0.0,True,7.674265061872505,0.16099202809519075,0.057610257372611065,1.534853012374501,0.03219840561903816,0.011522051474522217,2.9475428373550168,0.24476454162322284,0.08758786633997484,4656.566666666667,72.5903400685268,25.97611958550211,0.46565666666666666,0.007259034006852682,0.002597611958550212,0.0,0.0,0.0,1.1,1.1551981469084383,0.4133823478539467,0.0958375830786415,0.007505966147481467,0.0026859754902325552,0.0,0.0,0.0,9.998899999999999,0.0011551981469084926,0.00041338234785396607,low_congestion_baseline,0.998812031202916
balanced_baseline,baseline,balanced,linear_share,30,10000,5,5,,,,,,6.459998226783728,0.06214244413896964,0.02223738804316667,1.291999645356746,0.012428488827793922,0.004447477608633331,2.6419500082947778,0.049487504771554516,0.017708876149642967,8934.0,87.71544903835355,31.388570318934033,0.8934,0.008771544903835355,0.003138857031893403,0.0,0.0,0.0,0.0,0.0,0.0,0.1358267461526633,0.0034352669285849144,0.0012292944827204646,0.0,0.0,0.0,5.0,0.0,0.0,balanced_baseline,1.0
balanced_cb_opaque_ratio06_halt3,circuit_breaker,balanced,linear_share,30,10000,5,5,3,0.6,3,0.0,False,6.376821212082306,0.05336908562351782,0.019097882018691243,1.2753642424164613,0.010673817124703552,0.003819576403738244,2.6499678958155304,0.03554874092941828,0.01272095356799371,8849.933333333332,42.65736249128213,15.26474112436466,0.8849933333333334,0.004265736249128213,0.0015264741124364663,691.8666666666667,44.56822227531192,15.94853351622047,296.46666666666664,21.632882590986398,7.741227615576782,0.13543692514122446,0.0037782623211174444,0.0013520338076125965,0.0,0.0,0.0,4.911076666666667,0.0065074855217735796,0.002328673787103595,balanced_baseline,0.9871242975955374
balanced_cb_transparent_ratio06_halt3,circuit_breaker,balanced,linear_share,30,10000,5,5,3,0.6,3,0.0,True,6.3977965742030385,0.04460531424796417,0.015961806708168155,1.2795593148406077,0.008921062849592822,0.0031923613416336262,2.6592553217936703,0.01671812639197314,0.005982504696816013,9146.2,63.71618102286052,22.80054255454482,0.91462,0.00637161810228606,0.002280054255454485,0.0,0.0,0.0,423.3333333333333,35.928409020058815,12.85681604936475,0.13434661230968312,0.003226621298717387,0.0011546316029582967,0.0,0.0,0.0,4.87301,0.010776262227052838,0.0038562359128004957,balanced_baseline,0.9903712585674099
balanced_cb_opaque_ratio06_halt5,circuit_breaker,balanced,linear_share,30,10000,5,5,3,0.6,5,0.0,False,6.290196268475105,0.08028366613646812,0.028729140962209382,1.2580392536950211,0.01605673322729365,0.005745828192441885,2.6579916573571105,0.05157581370196916,0.018456167903018326,8850.866666666667,50.79080376531205,18.175255704905428,0.8850866666666666,0.005079080376531204,0.0018175255704905426,1283.2333333333333,105.33319329250112,37.69299913329842,286.73333333333335,21.899351798521394,7.836582396863777,0.13421823968710242,0.006188241406261759,0.0022144337475380766,0.0,0.0,0.0,4.856653333333333,0.010941529028031954,0.003915375878003775,balanced_baseline,0.9737148599198355
balanced_cb_transparent_ratio06_halt5,circuit_breaker,balanced,linear_share,30,10000,5,5,3,0.6,5,0.0,True,1.5050859047439387,0.013857734712937705,0.004958926680156261,0.3010171809487877,0.0027715469425875407,0.000991785336031252,1.2360819445283588,0.01609195034297213,0.005758430475437902,10004.533333333333,4.183162747815658,1.4969255644800343,1.0004533333333334,0.0004183162747815599,0.00014969255644800133,0.0,0.0,0.0,9994.966666666667,8.318999166151945,2.976915619456484,0.0004801171052340199,0.0004112251582130954,0.00014715503297306953,0.0,0.0,0.0,0.0035166666666666666,0.0041594995830759735,0.0014884578097282422,balanced_baseline,0.23298549812346975
balanced_cb_opaque_ratio06_halt10,circuit_breaker,balanced,linear_share,30,10000,5,5,3,0.6,10,0.0,False,6.090035845386259,0.07101024824482527,0.02541069098811852,1.218007169077252,0.014202049648965065,0.005082138197623708,2.6768691479008893,0.0245620117154398,0.008789403011178325,8843.5,48.72282620192971,17.435239437784432,0.88435,0.004872282620192962,0.0017435239437784398,2637.8,184.86032005553403,66.1514159575999,273.4,18.108104491521527,6.479901971729078,0.1334517560293163,0.006464856659277954,0.0023134192445716964,0.0,0.0,0.0,4.726756666666666,0.0180304853594919,0.006452126322051433,balanced_baseline,0.9427302657973539
balanced_cb_transparent_ratio06_halt10,circuit_breaker,balanced,linear_share,30,10000,5,5,3,0.6,10,0.0,True,0.7541727728994725,0.010081816300630366,0.0036077316295393107,0.1508345545798945,0.0020163632601260745,0.0007215463259078625,1.1532909188306353,0.013019708019058423,0.0046590426791238765,5006.3,5.12027747092971,1.8322677613889538,0.50063,0.0005120277470929794,0.00018322677613889833,0.0,0.0,0.0,4999.266666666666,1.284746944983205,0.4597407898693913,0.0007604556736195682,0.00041691043271290494,0.00014918948232465055,4997.333333333333,2.795727446304984,1.0004382181586677,0.002483333333333333,0.0017561877468821067,0.0006284437141985818,balanced_baseline,0.11674504333029145
balanced_cb_opaque_ratio08_halt3,circuit_breaker,balanced,linear_share,30,10000,5,5,4,0.8,3,0.0,False,6.450285725477284,0.109326956565151,0.03912214896602553,1.2900571450954568,0.0218653913130302,0.007824429793205107,2.6297529558595034,0.080524799761609,0.028815429521772986,8931.2,118.4900403205789,42.40111637654145,0.89312,0.011849004032057884,0.0042401116376541426,14.3,8.251018745877843,2.9525891384833165,5.733333333333333,2.911728167178425,1.041948543011374,0.13515107671881557,0.004884818773991212,0.001748009948801948,0.0,0.0,0.0,4.998279999999999,0.0008735184501535407,0.0003125845629034169,balanced_baseline,0.9984965164129338
